DBpedia16_URI
http://dbpedia.org/resource/Crespano_del_Grappa
http://dbpedia.org/resource/Humansville,_Missouri
http://dbpedia.org/resource/Ida_Grove,_Iowa
http://dbpedia.org/resource/Buchanan,_Michigan
http://dbpedia.org/resource/Villa_Corona
http://dbpedia.org/resource/Pawayan
http://dbpedia.org/resource/Buckner,_Missouri
http://dbpedia.org/resource/Songadh
http://dbpedia.org/resource/Atka,_Alaska
http://dbpedia.org/resource/Jasper,_Arkansas
http://dbpedia.org/resource/Iola,_Texas
http://dbpedia.org/resource/Malyn
http://dbpedia.org/resource/Zongo
http://dbpedia.org/resource/Gerd_Kashaneh
http://dbpedia.org/resource/Kolvanaq
http://dbpedia.org/resource/Fukuyama,_Hiroshima
http://dbpedia.org/resource/Zavareh
http://dbpedia.org/resource/Atmore,_Alabama
http://dbpedia.org/resource/Gothenburg
http://dbpedia.org/resource/Akron,_Ohio
http://dbpedia.org/resource/Crystal_Falls,_Michigan
http://dbpedia.org/resource/Carytown,_Missouri
http://dbpedia.org/resource/Gondia
http://dbpedia.org/resource/Covington,_Louisiana
http://dbpedia.org/resource/Fruitland,_Maryland
http://dbpedia.org/resource/OCL_Industrial_Township
http://dbpedia.org/resource/Lester,_Iowa
http://dbpedia.org/resource/Kodala
http://dbpedia.org/resource/College_City,_Arkansas
http://dbpedia.org/resource/Lota,_Chile
http://dbpedia.org/resource/Latimer,_Iowa
http://dbpedia.org/resource/Belleville,_Illinois
http://dbpedia.org/resource/El_Dorado,_Arkansas
http://dbpedia.org/resource/Lawtey,_Florida
http://dbpedia.org/resource/Caliente,_Nevada
http://dbpedia.org/resource/Uvira
http://dbpedia.org/resource/Phaphund
http://dbpedia.org/resource/Kumenan,_Okayama
http://dbpedia.org/resource/Curti,_Goa
http://dbpedia.org/resource/Hominy,_Oklahoma
http://dbpedia.org/resource/Grady,_Arkansas
http://dbpedia.org/resource/Jinjiang,_Fujian
http://dbpedia.org/resource/Parola,_Maharashtra
http://dbpedia.org/resource/Kinloch,_Missouri
http://dbpedia.org/resource/Kaplan,_Louisiana
http://dbpedia.org/resource/Layyah
http://dbpedia.org/resource/Cooter,_Missouri
http://dbpedia.org/resource/Ellendale,_North_Dakota
http://dbpedia.org/resource/Porto_Alegre_Public_Market
http://dbpedia.org/resource/Aswan
http://dbpedia.org/resource/Rupnagar
http://dbpedia.org/resource/Hoyt,_Kansas
http://dbpedia.org/resource/Arcelia
http://dbpedia.org/resource/Guntakal
http://dbpedia.org/resource/Gwangmyeong
http://dbpedia.org/resource/Chandler,_Oklahoma
http://dbpedia.org/resource/Dallas_Center,_Iowa
http://dbpedia.org/resource/Elbeyli
http://dbpedia.org/resource/Mojen
http://dbpedia.org/resource/Vazvan
http://dbpedia.org/resource/Ellston,_Iowa
http://dbpedia.org/resource/Luoding
http://dbpedia.org/resource/Samtah
http://dbpedia.org/resource/Bronaugh,_Missouri
http://dbpedia.org/resource/Tutkabon
http://dbpedia.org/resource/Lovilia,_Iowa
http://dbpedia.org/resource/Long_Beach,_Mississippi
http://dbpedia.org/resource/Badulla
http://dbpedia.org/resource/Albion,_Idaho
http://dbpedia.org/resource/Olivares,_Spain
http://dbpedia.org/resource/Ivanava
http://dbpedia.org/resource/Rahimabad,_Iran
http://dbpedia.org/resource/Chhutmalpur
http://dbpedia.org/resource/Abengourou
http://dbpedia.org/resource/Bisheaba
http://dbpedia.org/resource/Madytos_(Thrace)
http://dbpedia.org/resource/Loyall,_Kentucky
http://dbpedia.org/resource/Kisarazu
http://dbpedia.org/resource/Harrisburg,_Oregon
http://dbpedia.org/resource/Ramian
http://dbpedia.org/resource/Belpre,_Ohio
http://dbpedia.org/resource/Circleville,_Kansas
http://dbpedia.org/resource/Downtown_Visalia
http://dbpedia.org/resource/Cupertino,_California
http://dbpedia.org/resource/Live_Oak,_Sutter_County,_California
http://dbpedia.org/resource/Alexandria,_Louisiana
http://dbpedia.org/resource/Jenks,_Oklahoma
http://dbpedia.org/resource/Esmond,_North_Dakota
http://dbpedia.org/resource/Larson,_North_Dakota
http://dbpedia.org/resource/Blairstown,_Iowa
http://dbpedia.org/resource/Mito,_Ibaraki
http://dbpedia.org/resource/Holly_Grove,_Arkansas
http://dbpedia.org/resource/Chikuzen,_Fukuoka
http://dbpedia.org/resource/St_Michael's_Church,_Michael_Patnam
http://dbpedia.org/resource/Blairstown,_Missouri
http://dbpedia.org/resource/Lisbon,_North_Dakota
http://dbpedia.org/resource/Fairfield,_Nebraska
http://dbpedia.org/resource/Nanjing
http://dbpedia.org/resource/Caspian,_Michigan
http://dbpedia.org/resource/Greenbelt,_Maryland
http://dbpedia.org/resource/Maarrat_al-Nu'man
http://dbpedia.org/resource/Spremberg
http://dbpedia.org/resource/Barnsdall,_Oklahoma
http://dbpedia.org/resource/Mandawa
http://dbpedia.org/resource/Alpharetta,_Georgia
http://dbpedia.org/resource/Destinikon
http://dbpedia.org/resource/Harding,_Minnesota
http://dbpedia.org/resource/Zarasai
http://dbpedia.org/resource/Hercules,_California
http://dbpedia.org/resource/Periyakudal
http://dbpedia.org/resource/Golden_Valley,_Minnesota
http://dbpedia.org/resource/Aragon,_Georgia
http://dbpedia.org/resource/Houston,_Alaska
http://dbpedia.org/resource/Florence,_Alabama
http://dbpedia.org/resource/Raz,_Iran
http://dbpedia.org/resource/Manafaga
http://dbpedia.org/resource/Farmington,_Iowa
http://dbpedia.org/resource/Ahmedabad_Cantonment
http://dbpedia.org/resource/Dalhousie_Cantonment
http://dbpedia.org/resource/Dearing,_Kansas
http://dbpedia.org/resource/Brownsdale,_Minnesota
http://dbpedia.org/resource/Gliwice
http://dbpedia.org/resource/Damaturu
http://dbpedia.org/resource/La_Mirada,_California
http://dbpedia.org/resource/Ogasawara,_Tokyo
http://dbpedia.org/resource/Grenola,_Kansas
http://dbpedia.org/resource/Tostado,_Santa_Fe
http://dbpedia.org/resource/Lone_Elm,_Kansas
http://dbpedia.org/resource/Bad_Windsheim
http://dbpedia.org/resource/Fulton,_Illinois
http://dbpedia.org/resource/Coburg,_Iowa
http://dbpedia.org/resource/Edgerton,_Kansas
http://dbpedia.org/resource/Ashville,_Alabama
http://dbpedia.org/resource/Delfzijl
http://dbpedia.org/resource/Ihlen,_Minnesota
http://dbpedia.org/resource/Cleveland,_Georgia
http://dbpedia.org/resource/Calera,_Alabama
http://dbpedia.org/resource/Goshen,_Arkansas
http://dbpedia.org/resource/Anarak
http://dbpedia.org/resource/Ras_al-Ayn
http://dbpedia.org/resource/Mohiabad
http://dbpedia.org/resource/Chiba,_Chiba
http://dbpedia.org/resource/Dharchula
http://dbpedia.org/resource/Flint,_Michigan
http://dbpedia.org/resource/Guntur
http://dbpedia.org/resource/Diamond_Harbour
http://dbpedia.org/resource/Greene,_Iowa
http://dbpedia.org/resource/Limoeiro
http://dbpedia.org/resource/Ayagawa,_Kagawa
http://dbpedia.org/resource/Gabane
http://dbpedia.org/resource/Mardehek
http://dbpedia.org/resource/Sviatohirsk
http://dbpedia.org/resource/California,_Missouri
http://dbpedia.org/resource/Kashmar
http://dbpedia.org/resource/Haregaon
http://dbpedia.org/resource/Adairville,_Kentucky
http://dbpedia.org/resource/Ely,_Minnesota
http://dbpedia.org/resource/Briarwood,_North_Dakota
http://dbpedia.org/resource/Shalamzar
http://dbpedia.org/resource/Kerman,_California
http://dbpedia.org/resource/Paris_in_the_18th_century
http://dbpedia.org/resource/Corning,_Kansas
http://dbpedia.org/resource/Tanna,_Germany
http://dbpedia.org/resource/Albertville,_Minnesota
http://dbpedia.org/resource/Campbell,_California
http://dbpedia.org/resource/Free_Imperial_City_of_Aachen
http://dbpedia.org/resource/Malinaltepec
http://dbpedia.org/resource/Forman,_North_Dakota
http://dbpedia.org/resource/Hirata,_Shimane
http://dbpedia.org/resource/Vehari
http://dbpedia.org/resource/Appleton,_Minnesota
http://dbpedia.org/resource/Casselton,_North_Dakota
http://dbpedia.org/resource/Funkley,_Minnesota
http://dbpedia.org/resource/Colossae
http://dbpedia.org/resource/Pishin,_Iran
http://dbpedia.org/resource/Burley,_Idaho
http://dbpedia.org/resource/Hazelton,_North_Dakota
http://dbpedia.org/resource/Barehsar
http://dbpedia.org/resource/Fish_Town
http://dbpedia.org/resource/Johnson_City,_Oregon
http://dbpedia.org/resource/Rozveh
http://dbpedia.org/resource/Kansas_City,_Missouri
http://dbpedia.org/resource/Jordan_Valley,_Oregon
http://dbpedia.org/resource/Dardanelle,_Arkansas
http://dbpedia.org/resource/Guelmim
http://dbpedia.org/resource/Adairsville,_Georgia
http://dbpedia.org/resource/Bayport,_Minnesota
http://dbpedia.org/resource/Ionia,_Iowa
http://dbpedia.org/resource/Giannitsa
http://dbpedia.org/resource/Bayburt
http://dbpedia.org/resource/Gorinchem
http://dbpedia.org/resource/Cumberland,_Maryland
http://dbpedia.org/resource/Ashdown,_Arkansas
http://dbpedia.org/resource/Jacob_City,_Florida
http://dbpedia.org/resource/Cuyahoga_Falls,_Ohio
http://dbpedia.org/resource/Nakhon_Ratchasima
http://dbpedia.org/resource/Doerun,_Georgia
http://dbpedia.org/resource/Jewar
http://dbpedia.org/resource/Elk_Grove,_California
http://dbpedia.org/resource/Ziarat-e_Ali
http://dbpedia.org/resource/Kahak,_Qom
http://dbpedia.org/resource/Arthur,_North_Dakota
http://dbpedia.org/resource/Umaria
http://dbpedia.org/resource/Ham_Lake,_Minnesota
http://dbpedia.org/resource/Strausberg
http://dbpedia.org/resource/Garnett,_Kansas
http://dbpedia.org/resource/Socorro,_Goa
http://dbpedia.org/resource/De_Graff,_Minnesota
http://dbpedia.org/resource/Portland_Municipal_Airport_(Tennessee)
http://dbpedia.org/resource/Hale,_Missouri
http://dbpedia.org/resource/Kangavar
http://dbpedia.org/resource/Fort_Valley,_Georgia
http://dbpedia.org/resource/Valera
http://dbpedia.org/resource/Kollegal
http://dbpedia.org/resource/Iowa_Falls,_Iowa
http://dbpedia.org/resource/Frankfort,_Kentucky
http://dbpedia.org/resource/Big_Lake,_Minnesota
http://dbpedia.org/resource/Coleraine,_Minnesota
http://dbpedia.org/resource/Tivaouane
http://dbpedia.org/resource/Logan,_Ohio
http://dbpedia.org/resource/Greifswald
http://dbpedia.org/resource/Nagod
http://dbpedia.org/resource/Daytona_Beach_Shores,_Florida
http://dbpedia.org/resource/Ambikapur,_India
http://dbpedia.org/resource/Szamocin
http://dbpedia.org/resource/Cedar_Key,_Florida
http://dbpedia.org/resource/Taltal
http://dbpedia.org/resource/Jenkinsburg,_Georgia
http://dbpedia.org/resource/Fifty_Lakes,_Minnesota
http://dbpedia.org/resource/Bellevue,_Nebraska
http://dbpedia.org/resource/Damascus,_Arkansas
http://dbpedia.org/resource/Kunani
http://dbpedia.org/resource/Burlington,_Kansas
http://dbpedia.org/resource/Butte,_North_Dakota
http://dbpedia.org/resource/Cadiz,_Kentucky
http://dbpedia.org/resource/Bloomington,_Indiana
http://dbpedia.org/resource/Vanthali
http://dbpedia.org/resource/Gangaghat
http://dbpedia.org/resource/Elrosa,_Minnesota
http://dbpedia.org/resource/Modra
http://dbpedia.org/resource/Erimo,_Hokkaido
http://dbpedia.org/resource/Tyana
http://dbpedia.org/resource/Farragut,_Iowa
http://dbpedia.org/resource/Buffalo,_New_York
http://dbpedia.org/resource/Le_Roy,_Iowa
http://dbpedia.org/resource/Aksu,_Kazakhstan
http://dbpedia.org/resource/Alvarado,_Minnesota
http://dbpedia.org/resource/Hadiabad,_Khuzestan
http://dbpedia.org/resource/Varde
http://dbpedia.org/resource/Fort_Smith,_Arkansas
http://dbpedia.org/resource/Austin,_Minnesota
